created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 18:19:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,,2315,968,,,,Here and elsewhere
Fri Jun 18 18:19:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,121,69,,762,392,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,
Fri Jun 18 18:19:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,4,8,,62,130,,,,"London, England"
Fri Jun 18 18:20:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,41,29,,232,344,,"[{'text': 'COVID19', 'indices': [118, 126]}]",,"Winnipeg, Manitoba"
Fri Jun 18 18:20:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,14,5,,3060,3231,,[],,South Gloucestershire England
Fri Jun 18 18:20:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,2,2,,1868,208,,"[{'text': 'COVID19', 'indices': [169, 177]}]",,
Fri Jun 18 18:20:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,82,48,,112,544,,"[{'text': 'DeltaVariant', 'indices': [87, 100]}]",,
Fri Jun 18 18:20:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,874,493,,82,276,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,"Johannesburg, South Africa"
Fri Jun 18 18:20:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,9,10,,140,243,,,,
Fri Jun 18 18:20:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Do 'COVID Jabs' Contain Magnetofection Technology? https://t.co/SDwCdOvP20 #coronavirus #covid #covidmagnet #covidvaccines #covid-19 #COVID19 #magnetofection #Vaccines,0.0,0.0,en,,,,19,560,,,,
Fri Jun 18 18:20:49 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,en,121,70,,26037,597,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,
Fri Jun 18 18:20:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SOUTH AFRICA - COVID-19 STATS AS AT 18 JUNE 2021

A total of 51,301 tests were conducted in the last 24 hrs, with 10,510 new cases, which represents a 20.5% positivity rate. 

A further 118 #COVID19 related deaths have been reported, bringing total fatalities to 58,441. https://t.co/a0jvI4B4py",0.022727272727272724,0.4868686868686869,en,,,,576,210,,,,"Eastern Cape, South Africa"
Fri Jun 18 18:20:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,6,5,,176,115,,"[{'text': 'TeamToronto', 'indices': [0, 12]}, {'text': 'COVID19', 'indices': [13, 21]}]",,
Fri Jun 18 18:20:59 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,en,35,15,,26037,597,,"[{'text': 'COVID19', 'indices': [15, 23]}]",,
Fri Jun 18 18:21:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,11,8,,1438,708,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,perpetual state of panic
Fri Jun 18 18:21:08 +0000 2021,"<a href=""https://github.com/bharathsrikanth/covidinfo"" rel=""nofollow"">COVID Info</a>",,,,en,35,16,,17,23,,"[{'text': 'COVID19', 'indices': [15, 23]}]",,
Fri Jun 18 18:21:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,30,8,,63,379,,"[{'text': 'G7', 'indices': [0, 3]}, {'text': 'Covid19', 'indices': [45, 53]}, {'text': 'SouthAsia', 'indices': [134, 144]}, {'text': 'DonateDosesNow', 'indices': [196, 211]}]",,Sanaa
Fri Jun 18 18:21:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,6142,2408,,87,204,,[],,
Fri Jun 18 18:21:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,14,11,,308,317,,,,"22, she/her, blm, acab"
Fri Jun 18 18:21:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,11,9,,5008,1408,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,"Dehiwala, Sri Lanka"
Fri Jun 18 18:21:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,14,12,,731,433,,,,Portugal
Fri Jun 18 18:21:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,0,1,,811,486,,,,Ireland
Fri Jun 18 18:21:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 559,29,
Dose2 Capacity: 0,84,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 18:21:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1139,1,
Dose2 Capacity: 0,19,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 18:21:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity: 109,0,65,
Dates Available: 18-06-2021,19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 18:21:42 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,408,126,,1,50,,"[{'text': 'COVID19', 'indices': [219, 227]}]",,
Fri Jun 18 18:21:44 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,14,13,,4028,4981,,,,"St. Louis, MO area"
Fri Jun 18 18:21:51 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,44,30,,319,854,,"[{'text': 'COVID19', 'indices': [118, 126]}]",,
Fri Jun 18 18:21:52 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,189,40,,210,98,,"[{'text': 'COVID19', 'indices': [38, 46]}]",,"essex county, ontario"
Fri Jun 18 18:21:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1,1,,256,251,,"[{'text': 'blockchain', 'indices': [40, 51]}, {'text': 'techforgood', 'indices': [69, 81]}, {'text': 'digitalhealthpass', 'indices': [123, 141]}, {'text': 'COVID19', 'indices': [167, 175]}]",,PH
Fri Jun 18 18:21:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,17,14,,218,665,,,,
Fri Jun 18 18:21:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,,517,2295,,,,South Africa KZN 
Fri Jun 18 18:22:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,0,1,,145,167,,[],,
Fri Jun 18 18:22:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,707,230,,6386,4287,,"[{'text': 'WeCanDoThis', 'indices': [27, 39]}, {'text': 'COVID19', 'indices': [104, 112]}]",,
Fri Jun 18 18:22:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,472,281,,99,212,,"[{'text': 'Masks', 'indices': [198, 204]}, {'text': 'Covid19', 'indices': [205, 213]}, {'text': 'Myocarditis', 'indices': [214, 226]}, {'text': 'DrHodkinson', 'indices': [227, 239]}, {'text': 'DelBigtree', 'indices': [240, 251]}]",,
Fri Jun 18 18:22:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,249,116,,8363,5458,,[],,
Fri Jun 18 18:22:31 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,17,15,,533,2656,,,,"New York, USA"
Fri Jun 18 18:22:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,0,1,,3764,1309,,[],,"Akropong, Ghana"
Fri Jun 18 18:22:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,39,17,,21,74,,"[{'text': 'COVID19', 'indices': [15, 23]}]",,
Fri Jun 18 18:22:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,877,494,,241,1609,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,"Kampala, Uganda"
Fri Jun 18 18:22:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I did not need Cole Beasley to bring religion into it today. I cannot stand the version of the Christian God that hates science and #Covid19 vaccines.,0.0,0.0,en,,,,676,1999,,,,"Buffalo, NY"
Fri Jun 18 18:22:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,39,18,,1835,1097,,"[{'text': 'COVID19', 'indices': [15, 23]}]",,"Lansing, MI"
Fri Jun 18 18:22:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,14,5,,2428,1171,,"[{'text': 'Jewish', 'indices': [31, 38]}, {'text': 'Israel', 'indices': [66, 73]}, {'text': 'COVID19', 'indices': [269, 277]}]",,"Kampala, Uganda"
Fri Jun 18 18:22:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,17,16,,304,398,,,,Coastal GA
Fri Jun 18 18:22:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,,1374,3195,,,,"Albany, New York"
Fri Jun 18 18:23:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,251,117,,3190,5000,,[],,Netherlands
Fri Jun 18 18:23:01 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,19,18,,7697,5708,,,,
Fri Jun 18 18:23:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,,1,74,,,,
Fri Jun 18 18:23:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,79,82,,451,2634,,"[{'text': 'COVID19', 'indices': [187, 195]}]",,
Fri Jun 18 18:23:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,380,147,,143,334,,"[{'text': 'COVID19', 'indices': [55, 63]}]",,
Fri Jun 18 18:23:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,877,495,,212,151,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,"Washington, DC"
Fri Jun 18 18:23:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,,2233,624,,,,
Fri Jun 18 18:23:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,710,231,,1728,4998,,"[{'text': 'WeCanDoThis', 'indices': [27, 39]}, {'text': 'COVID19', 'indices': [104, 112]}]",,"South Carolina, USA"
Fri Jun 18 18:23:37 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,253,118,,77,131,,[],,
Fri Jun 18 18:23:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,9,3,,6,98,,"[{'text': 'COVID19', 'indices': [17, 25]}]",,
Fri Jun 18 18:23:39 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,11,10,,173,608,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,
Fri Jun 18 18:23:42 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Israel to transfer more than 1 million Covid-19 shots which are due to expire to Palestinian Authority — RT World News https://t.co/djkjbiCzup,0.1875,0.4375,en,,,,2117,3203,,,,"England, United Kingdom"
Fri Jun 18 18:23:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,219,90,,916,1465,,"[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'AstraZeneca', 'indices': [130, 142]}]",,"London, England"
Fri Jun 18 18:23:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,124,71,,3930,81,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,"Pomona, NY"
Fri Jun 18 18:23:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,17,5,,318,1499,,,,"Ambajogai, Maharashtra, India "
Fri Jun 18 18:24:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,0,1,,1,74,,,,
Fri Jun 18 18:24:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,20,19,,114,200,,,,"Rochester, NY"
Fri Jun 18 18:24:11 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,6,4,,13,110,,"[{'text': 'protectmb', 'indices': [181, 191]}, {'text': 'VHCDose2', 'indices': [216, 225]}, {'text': 'COVID19MB', 'indices': [226, 236]}, {'text': 'vhcMB', 'indices': [237, 243]}]",,
Fri Jun 18 18:24:16 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,257,119,,689,557,,[],,"Cambridge, UK"
Fri Jun 18 18:24:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,0,1,,13683,14785,,[],,
Fri Jun 18 18:24:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,557,622,,55,246,,[],,somewhere in the blue sky
Fri Jun 18 18:24:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,21,20,,2151,977,,,,Canada🇨🇦🏳️‍🌈
Fri Jun 18 18:24:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,10,14,,50,83,,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]",,
Fri Jun 18 18:24:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,258,120,,660,861,,[],,Mokum
Fri Jun 18 18:24:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,125,72,,73,157,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,"Bologna, Emilia Romagna"
Fri Jun 18 18:25:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,0,1,,1547,716,,,,somewhere on Earth 
Fri Jun 18 18:25:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,39,19,,204,1113,,"[{'text': 'COVID19', 'indices': [15, 23]}]",,
Fri Jun 18 18:25:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,877,496,,1418,1513,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,Adjumani ↔Arua ↔ Entebbe
Fri Jun 18 18:25:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,17,8,,3050,2107,,[],,"Summerville, SC"
Fri Jun 18 18:25:21 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[412115] 
Symbiosis University Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 3,1,
Dose2 Capacity: 0,
Dates Available: 19-06-2021,20-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 18:25:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,39,21,,232,344,,"[{'text': 'COVID19', 'indices': [15, 23]}]",,"Winnipeg, Manitoba"
Fri Jun 18 18:25:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,878,497,,481,338,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,
Fri Jun 18 18:25:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,5,1,,497,850,,"[{'text': 'Africa', 'indices': [13, 20]}, {'text': 'COVID19', 'indices': [29, 37]}, {'text': 'VaccinEquity', 'indices': [233, 246]}]",,
Fri Jun 18 18:25:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,8,6,,88,303,,"[{'text': 'ERNReCONNET', 'indices': [0, 12]}, {'text': 'SLE', 'indices': [22, 26]}, {'text': 'COVID19', 'indices': [31, 39]}, {'text': 'vaccines', 'indices': [40, 49]}, {'text': 'patientsinvolvement', 'indices': [100, 120]}, {'text': 'bestpractices', 'indices': [121, 135]}, {'text': 'SystemicLupusErythematosus', 'indices': [159, 186]}]",,
Fri Jun 18 18:25:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,878,498,,615,1440,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,"Nairobi & Johannesburg,"
Fri Jun 18 18:25:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,878,499,,989,1478,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,Wearing a mask
Fri Jun 18 18:25:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,21,16,,533,621,,,,
Fri Jun 18 18:25:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,16,6,,2583,2582,,[],,Minnesota
Fri Jun 18 18:26:05 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,27,21,,467,591,,,,🇺🇸 
Fri Jun 18 18:26:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,28,22,,186,1113,,,,NYC
Fri Jun 18 18:26:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,28,23,,138,233,,,,16 • he/it • carrd byf
Fri Jun 18 18:26:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,517,94,,10,57,,[],,"Ontario, CA"
Fri Jun 18 18:26:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,189,41,,1658,4979,,"[{'text': 'COVID19', 'indices': [38, 46]}]",,"Toronto, Ontario"
Fri Jun 18 18:26:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1128,1,
Dose2 Capacity: 0,19,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 18:26:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity: 109,0,64,
Dates Available: 18-06-2021,19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 18:26:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 537,29,
Dose2 Capacity: 0,84,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 18:26:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1,2,,1555,1275,,[],,London
Fri Jun 18 18:26:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,417,173,,86,77,,"[{'text': 'COVID19', 'indices': [49, 57]}]",,
Fri Jun 18 18:26:45 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,en,125,73,,646,177,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,1172 North Maclay Avenue 91340
Fri Jun 18 18:26:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,79,83,,152,391,,"[{'text': 'COVID19', 'indices': [187, 195]}]",,
Fri Jun 18 18:26:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,30,24,,32,151,,,,
Fri Jun 18 18:26:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,30,25,,39,4915,,,,professional griefer
Fri Jun 18 18:26:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,30,26,,2194,2151,,,,'Woketopia'
